"","date","station_id","tmax","tmin","prcp"
"582",1971-08-05,90000002,15.4,3.6,0
"583",1971-08-06,90000002,17.7,5.2,0
"584",1971-08-07,90000002,17.5,3.2,0
"585",1971-08-08,90000002,16.4,7,0
"586",1971-08-09,90000002,20.8,5.3,0
"587",1971-08-10,90000002,23.5,9.7,0
"588",1971-08-11,90000002,23.3,10.9,0
"589",1971-08-12,90000002,12.3,6.4,0
"590",1971-08-13,90000002,10.8,5.2,0
"591",1971-08-14,90000002,13.6,1.8,0
"592",1971-08-15,90000002,16,2,0
"593",1971-08-16,90000002,17.8,3.7,0
"594",1971-08-17,90000002,18.4,4.5,0
"595",1971-08-18,90000002,22.5,7.7,0
"596",1971-08-19,90000002,24.6,13.4,0
"597",1971-08-20,90000002,29.6,16.4,11.2
"598",1971-08-21,90000002,16.4,7.3,0
"599",1971-08-22,90000002,15.4,5.6,0
"600",1971-08-23,90000002,16.8,7.2,0
"601",1971-08-24,90000002,12.8,3.9,0
"602",1971-08-25,90000002,16.2,2.4,0
"603",1971-08-26,90000002,19.6,3.4,0
"604",1971-08-27,90000002,23.8,8.8,0
"605",1971-08-28,90000002,23.6,9.5,0
"606",1971-08-29,90000002,25.8,14.2,0
"607",1971-08-30,90000002,25.8,13.7,19.1
"608",1971-08-31,90000002,19.7,13.8,0
"609",1971-09-01,90000002,24.4,11.3,0
"610",1971-09-02,90000002,26.8,15.1,5
"611",1971-09-03,90000002,16.8,9.9,0
"612",1971-09-04,90000002,17.4,7,4.6
"613",1971-09-05,90000002,18,11.6,0
"614",1971-09-06,90000002,18.2,10.4,0
"615",1971-09-07,90000002,22.8,9.5,0
"616",1971-09-08,90000002,19,9.5,0
"617",1971-09-09,90000002,20.3,7,0
"618",1971-09-10,90000002,20.9,8.2,12.4
"619",1971-09-11,90000002,14.2,11.4,26.2
"620",1971-09-12,90000002,17.7,8.6,0
"621",1971-09-13,90000002,22,6.9,8.2
"622",1971-09-14,90000002,18.3,10.9,1
"623",1971-09-15,90000002,18,10.2,0
"624",1971-09-16,90000002,23.4,6.8,0
"625",1971-09-17,90000002,23.4,12.5,24.8
"626",1971-09-18,90000002,20.2,16.8,4.6
"627",1971-09-19,90000002,18.4,12.1,0
"628",1971-09-20,90000002,14.3,10.3,28.5
"629",1971-09-21,90000002,11.6,9.1,8.2
"630",1971-09-22,90000002,13.2,6.8,0
"631",1971-09-23,90000002,18,6.9,0
"632",1971-09-24,90000002,20.2,7,0
"633",1971-09-25,90000002,22.1,9.1,0
"634",1971-09-26,90000002,20.1,10.4,0.1
"635",1971-09-27,90000002,18.7,11.3,0
"636",1971-09-28,90000002,19,13.3,0
"637",1971-09-29,90000002,18.6,15.4,0
"638",1971-09-30,90000002,20.2,15.1,0
"639",1971-10-01,90000002,18.5,13.3,0
"640",1971-10-02,90000002,28.3,12,7.7
"641",1971-10-03,90000002,15,9.8,6.3
"642",1971-10-04,90000002,12.2,7.1,0
"643",1971-10-05,90000002,11.9,4.8,0
"644",1971-10-06,90000002,14.3,4.1,1.1
"645",1971-10-07,90000002,15.4,8.4,1.9
"646",1971-10-08,90000002,19.5,7.2,0
"647",1971-10-09,90000002,21.4,10.1,0
"648",1971-10-10,90000002,17.1,5.4,0
"649",1971-10-11,90000002,17.8,7.3,0
"650",1971-10-12,90000002,12.8,3.9,0
"651",1971-10-13,90000002,14.3,1.9,0
"652",1971-10-14,90000002,21.9,4.5,0
"653",1971-10-15,90000002,24.2,9,0
"654",1971-10-16,90000002,24.3,12.2,0
"655",1971-10-17,90000002,27.3,11,0
"656",1971-10-18,90000002,29.7,14.5,0
"657",1971-10-19,90000002,23.7,17.2,0.1
"658",1971-10-20,90000002,25.8,15.9,0
"659",1971-10-21,90000002,26.3,15.4,0
"660",1971-10-22,90000002,22,16.3,10.9
"661",1971-10-23,90000002,20.1,13.4,0
"662",1971-10-24,90000002,19.2,11,0
"663",1971-10-25,90000002,21.5,9.2,0
"664",1971-10-26,90000002,25.5,12.2,0
"665",1971-10-27,90000002,27.3,13.7,0
"666",1971-10-28,90000002,30.1,15.5,0
"667",1971-10-29,90000002,30.3,15.4,0
"668",1971-10-30,90000002,25.5,16.8,0
"669",1971-10-31,90000002,25.9,15.9,0
"670",1971-11-01,90000002,24.5,19,0
"671",1971-11-02,90000002,22.4,17.2,0.6
"672",1971-11-03,90000002,25.4,14.1,0
"673",1971-11-04,90000002,22.6,9.7,0
"674",1971-11-05,90000002,29,13.4,2.6
"675",1971-11-06,90000002,21.9,9.3,0
"676",1971-11-07,90000002,25.6,10.6,0
"677",1971-11-08,90000002,25.7,14.7,0
"678",1971-11-09,90000002,20.8,11.3,0
"679",1971-11-10,90000002,28.8,9.9,0
"680",1971-11-11,90000002,25.9,16.2,10
"681",1971-11-12,90000002,21.5,11.9,0
"682",1971-11-13,90000002,28.9,9.6,4
"683",1971-11-14,90000002,29.4,16.8,0
"684",1971-11-15,90000002,29.8,15.9,0
"685",1971-11-16,90000002,32,14.3,6.6
"686",1971-11-17,90000002,25.3,12.6,0
"687",1971-11-18,90000002,26,10.2,0
"688",1971-11-19,90000002,27,10.3,0
"689",1971-11-20,90000002,28.4,14.1,0
"690",1971-11-21,90000002,29.6,14.2,0
"691",1971-11-22,90000002,31.9,15.1,0
"692",1971-11-23,90000002,34,18.5,4.6
"693",1971-11-24,90000002,24.3,15.3,0
"694",1971-11-25,90000002,22.3,12.6,0
"695",1971-11-26,90000002,28.3,9.7,0
"696",1971-11-27,90000002,33.2,17.6,0
"697",1971-11-28,90000002,32.2,17.6,4.1
"698",1971-11-29,90000002,29.9,17.8,0
"699",1971-11-30,90000002,29,18.7,0
"700",1971-12-01,90000002,35.1,18.8,0
"701",1971-12-02,90000002,35.5,18.1,16.8
"702",1971-12-03,90000002,25.2,9.9,0
"703",1971-12-04,90000002,16.4,9.2,1.1
"704",1971-12-05,90000002,22.5,5.3,0
"705",1971-12-06,90000002,29.2,12.5,0
"706",1971-12-07,90000002,24.4,14.1,0
"707",1971-12-08,90000002,33.1,12.9,0
"708",1971-12-09,90000002,29.8,10.2,0
"709",1971-12-10,90000002,30.9,13.8,0.2
"710",1971-12-11,90000002,27.7,17.7,0.5
"711",1971-12-12,90000002,26.9,14.2,3.3
"712",1971-12-13,90000002,25.5,13.6,0
"713",1971-12-14,90000002,26.5,10,0
"714",1971-12-15,90000002,32.2,17,0
"715",1971-12-16,90000002,36.1,20.7,1.3
"716",1971-12-17,90000002,33.6,19.4,24.1
"717",1971-12-18,90000002,32.7,18,39.3
"718",1971-12-19,90000002,32.7,19.5,8.7
"719",1971-12-20,90000002,27.5,20.1,16.6
"720",1971-12-21,90000002,23.1,11.6,9.6
"721",1971-12-22,90000002,23.5,12.1,0
"722",1971-12-23,90000002,27.7,11.1,0
"723",1971-12-24,90000002,31.2,17.1,0
"724",1971-12-25,90000002,32,19.1,0
"725",1971-12-26,90000002,35,20,0
"726",1971-12-27,90000002,36.8,22.3,0
"727",1971-12-28,90000002,37.5,24.2,0
"728",1971-12-29,90000002,38.4,24.6,0
"729",1971-12-30,90000002,37.6,22.4,23.5
"730",1971-12-31,90000002,31.9,22.2,0
"731",1972-01-01,90000002,32.4,22,0.4
"732",1972-01-02,90000002,30.6,22.1,0
"733",1972-01-03,90000002,28.6,22.5,2.4
"734",1972-01-04,90000002,24,17.1,0
"735",1972-01-05,90000002,21.6,15.4,0
"736",1972-01-06,90000002,23.4,11.1,9.5
"737",1972-01-07,90000002,21,13.2,0
"738",1972-01-08,90000002,24.8,12.5,0
"739",1972-01-09,90000002,31.1,14.4,0
"740",1972-01-10,90000002,35,21.3,0
"741",1972-01-11,90000002,36.6,20.7,24
"742",1972-01-12,90000002,26.4,19.3,0.9
"743",1972-01-13,90000002,29.6,17.8,0
"744",1972-01-14,90000002,32.3,20.8,0
"745",1972-01-15,90000002,32.4,22.3,0
"746",1972-01-16,90000002,31.9,20.7,0
"747",1972-01-17,90000002,27.6,17.9,0
"748",1972-01-18,90000002,30,19.9,0
"749",1972-01-19,90000002,30.7,20.9,0
"750",1972-01-20,90000002,30.6,19.9,0
"751",1972-01-21,90000002,30.8,17.3,0
"752",1972-01-22,90000002,30.3,17.5,0
"753",1972-01-23,90000002,28.8,16.8,0
"754",1972-01-24,90000002,31.6,17.2,0
"755",1972-01-25,90000002,34.9,19.3,0
"756",1972-01-26,90000002,25.3,17.2,0
"757",1972-01-27,90000002,25.7,13.5,1.3
"758",1972-01-28,90000002,26,14.3,0
"759",1972-01-29,90000002,29.8,15.5,0
"760",1972-01-30,90000002,31.8,17.9,0
"761",1972-01-31,90000002,34.4,18.7,10.6
"762",1972-02-01,90000002,27.6,13.5,2.3
"763",1972-02-02,90000002,27.1,12.7,0
"764",1972-02-03,90000002,32.7,15.9,0
"765",1972-02-04,90000002,34.3,19.2,0
"766",1972-02-05,90000002,35.1,19.9,0
"767",1972-02-06,90000002,35.6,19.4,0
"768",1972-02-07,90000002,20.9,16.6,36.5
"769",1972-02-08,90000002,26.5,17.3,7.2
"770",1972-02-09,90000002,32.3,18.8,0
"771",1972-02-10,90000002,30.8,20.5,0
"772",1972-02-11,90000002,29,15.4,0
"773",1972-02-12,90000002,30.7,18.4,0
"774",1972-02-13,90000002,27.1,16.4,0
"775",1972-02-14,90000002,22.9,15.7,0.1
"776",1972-02-15,90000002,29.5,13.4,0
"777",1972-02-16,90000002,32.6,20.8,0.2
"778",1972-02-17,90000002,28.6,20.6,0
"779",1972-02-18,90000002,24.4,17.3,0
"780",1972-02-19,90000002,23.2,13.6,0
"781",1972-02-20,90000002,27.6,13.8,0
"782",1972-02-21,90000002,28.4,16.3,3
"783",1972-02-22,90000002,22.8,17.1,0
"784",1972-02-23,90000002,24.1,11.2,0
"785",1972-02-24,90000002,26.8,13.1,0
"786",1972-02-25,90000002,27.8,15.6,0
"787",1972-02-26,90000002,29.2,14.3,0
"788",1972-02-27,90000002,31,15.5,0
"789",1972-02-28,90000002,29.1,16.1,0
"790",1972-02-29,90000002,32.2,17.1,0
"791",1972-03-01,90000002,32.5,16.1,0
"792",1972-03-02,90000002,32.6,17.7,2
"793",1972-03-03,90000002,20.9,13.9,10.2
"794",1972-03-04,90000002,23.4,10.3,0
"795",1972-03-05,90000002,31.2,15.2,61.1
"796",1972-03-06,90000002,25.6,17.9,7.8
"797",1972-03-07,90000002,26,13.8,0
"798",1972-03-08,90000002,24.8,10.5,14.5
"799",1972-03-09,90000002,23.4,16.6,0
"800",1972-03-10,90000002,20.3,11.5,0
"801",1972-03-11,90000002,24.8,9.4,0
"802",1972-03-12,90000002,26,14.1,0
"803",1972-03-13,90000002,26,13.1,0
"804",1972-03-14,90000002,28.3,15.4,0
"805",1972-03-15,90000002,26.7,17.3,0
"806",1972-03-16,90000002,29.2,15.6,0
"807",1972-03-17,90000002,28.2,16,1.7
"808",1972-03-18,90000002,22.9,12.8,0
"809",1972-03-19,90000002,27.3,12.6,0
"810",1972-03-20,90000002,29.6,14.8,0
"811",1972-03-21,90000002,31.4,16.5,0
"812",1972-03-22,90000002,30.8,18.4,0
"813",1972-03-23,90000002,29.9,18.1,8.4
"814",1972-03-24,90000002,20.7,16.1,7.4
"815",1972-03-25,90000002,17.4,11.7,0
"816",1972-03-26,90000002,20.1,8.3,4.7
"817",1972-03-27,90000002,17.4,13.6,5
"818",1972-03-28,90000002,19,12.6,0
"819",1972-03-29,90000002,19.2,9.9,0
"820",1972-03-30,90000002,22.8,9.8,0
"821",1972-03-31,90000002,23.2,11.8,0
"822",1972-04-01,90000002,23.8,9.2,0
"823",1972-04-02,90000002,25.1,13.3,0
"824",1972-04-03,90000002,25.9,14,0
"825",1972-04-04,90000002,21.5,12.2,0
"826",1972-04-05,90000002,25.6,11.7,0
"827",1972-04-06,90000002,26.6,11.9,0
"828",1972-04-07,90000002,29.2,16.3,0
"829",1972-04-08,90000002,27.1,16,2.4
"830",1972-04-09,90000002,20.3,14.8,0
"831",1972-04-10,90000002,19.2,13.1,0
"832",1972-04-11,90000002,21.4,10.2,0
"833",1972-04-12,90000002,25.2,10.9,0
"834",1972-04-13,90000002,27.2,14.3,13.5
"835",1972-04-14,90000002,16.2,11.9,0
"836",1972-04-15,90000002,17.4,6.7,0
"837",1972-04-16,90000002,20.8,7.1,0
"838",1972-04-17,90000002,21.8,9.7,0
"839",1972-04-18,90000002,23,10.1,0
"840",1972-04-19,90000002,23.7,10.1,0
"841",1972-04-20,90000002,24.5,11.5,0
"842",1972-04-21,90000002,25.7,14.3,0
"843",1972-04-22,90000002,26.2,14.7,0.2
"844",1972-04-23,90000002,23.9,15.6,0
"845",1972-04-24,90000002,21.2,14.5,0.8
"846",1972-04-25,90000002,18.9,16.3,1.8
"847",1972-04-26,90000002,17.4,13.3,0
"848",1972-04-27,90000002,18,10.4,0
"849",1972-04-28,90000002,20.6,9.2,0
"850",1972-04-29,90000002,22.2,7.8,0
"851",1972-04-30,90000002,22.2,10.3,0
"852",1972-05-01,90000002,22.2,8.9,0
"853",1972-05-02,90000002,22.8,10.9,0
"854",1972-05-03,90000002,24.5,12.1,9.7
"855",1972-05-04,90000002,17.4,11.9,0
"856",1972-05-05,90000002,20.6,11.1,0
"857",1972-05-06,90000002,20.1,13,4.6
"858",1972-05-07,90000002,20.1,8.3,0.4
"859",1972-05-08,90000002,22.6,11.1,2.9
"860",1972-05-09,90000002,15.4,8.9,0
"861",1972-05-10,90000002,19.7,7.2,0
"862",1972-05-11,90000002,20.3,8.9,0
"863",1972-05-12,90000002,22.6,11.3,12.4
"864",1972-05-13,90000002,23.2,16.3,0
"865",1972-05-14,90000002,28,16,0
"866",1972-05-15,90000002,29.1,20.3,11.7
"867",1972-05-16,90000002,22.7,15.5,0
"868",1972-05-17,90000002,18.3,11.9,0
"869",1972-05-18,90000002,15.2,11.1,4.1
"870",1972-05-19,90000002,15.8,10.5,0
"871",1972-05-20,90000002,18.3,11.1,0
"872",1972-05-21,90000002,18,13.3,2
"873",1972-05-22,90000002,14.5,5.9,0
"874",1972-05-23,90000002,15.6,4.1,0
"875",1972-05-24,90000002,17.6,7.6,0
"876",1972-05-25,90000002,17.4,6.8,0
"877",1972-05-26,90000002,14.4,7,0
"878",1972-05-27,90000002,18.9,5,0
"879",1972-05-28,90000002,23.7,12,0
"880",1972-05-29,90000002,20.2,13,0.2
"881",1972-05-30,90000002,22.4,12.1,3.9
"882",1972-05-31,90000002,25.9,15.8,0
"883",1972-06-01,90000002,17,12.1,0.1
"884",1972-06-02,90000002,12.6,6.8,0
"885",1972-06-03,90000002,14.4,5.3,0
"886",1972-06-04,90000002,15.6,10.3,10.5
"887",1972-06-05,90000002,16.9,10.8,0
"888",1972-06-06,90000002,19.3,10.2,4
"889",1972-06-07,90000002,17.4,13,4.1
"890",1972-06-08,90000002,17.5,13,0.3
"891",1972-06-09,90000002,14.2,12.4,46
"892",1972-06-10,90000002,14.3,11.5,1.1
"893",1972-06-11,90000002,15.6,12,0.1
"894",1972-06-12,90000002,16.4,12.1,0
"895",1972-06-13,90000002,17.6,13.5,3.5
"896",1972-06-14,90000002,17.2,15.1,50.5
"897",1972-06-15,90000002,17.4,15.3,1.3
"898",1972-06-16,90000002,17.2,11.2,0
"899",1972-06-17,90000002,19.3,7.4,0
"900",1972-06-18,90000002,14.8,8.2,0
"901",1972-06-19,90000002,14.8,5.1,0
"902",1972-06-20,90000002,13.2,6.5,0
"903",1972-06-21,90000002,17.9,4.1,0
"904",1972-06-22,90000002,21.4,10.3,0
"905",1972-06-23,90000002,17.9,8.4,0
"906",1972-06-24,90000002,21.1,7.2,0
"907",1972-06-25,90000002,22.8,11.1,0
"908",1972-06-26,90000002,11.5,5.6,0
"909",1972-06-27,90000002,14,3.4,0.7
"910",1972-06-28,90000002,11,9.2,0.3
"911",1972-06-29,90000002,11.4,8.6,6.2
"912",1972-06-30,90000002,16.6,9.5,1.6
"913",1972-07-01,90000002,16.5,11.9,0.3
"914",1972-07-02,90000002,11.8,8.8,2.4
"915",1972-07-03,90000002,11.4,6,0
"916",1972-07-04,90000002,14.4,3.9,0
"917",1972-07-05,90000002,16,4.4,0.1
"918",1972-07-06,90000002,12.3,8.8,8.9
"919",1972-07-07,90000002,10.2,4.9,0
"920",1972-07-08,90000002,9,1.6,0
"921",1972-07-09,90000002,9,2.4,0
"922",1972-07-10,90000002,15.2,1,0
"923",1972-07-11,90000002,18.6,6.7,0
"924",1972-07-12,90000002,10.5,5.5,0
"925",1972-07-13,90000002,9.6,-0.7,0
"926",1972-07-14,90000002,12.2,0.1,0
"927",1972-07-15,90000002,13.2,3.7,0
"928",1972-07-16,90000002,10.8,0.7,0
"929",1972-07-17,90000002,10.9,0.8,0
"930",1972-07-18,90000002,11.4,2.6,0.1
"931",1972-07-19,90000002,16.1,8.8,36.5
"932",1972-07-20,90000002,11.4,9.4,0.8
"933",1972-07-21,90000002,9.4,5.4,1
"934",1972-07-22,90000002,15.2,2.4,0
"935",1972-07-23,90000002,15.8,5.6,0
"936",1972-07-24,90000002,17.6,5.8,0
"937",1972-07-25,90000002,16.2,4.9,0
"938",1972-07-26,90000002,15.8,4.5,0
"939",1972-07-27,90000002,18,9.5,0
"940",1972-07-28,90000002,22.3,10.5,4.3
"941",1972-07-29,90000002,15.3,9.1,0
"942",1972-07-30,90000002,19.4,10.8,0
"943",1972-07-31,90000002,24.5,16,0.1
"944",1972-08-01,90000002,24.1,16.2,38.4
"945",1972-08-02,90000002,15.9,5.8,0.2
"946",1972-08-03,90000002,7.6,2.5,0
"947",1972-08-04,90000002,9.3,0.1,0
"948",1972-08-05,90000002,11.3,-0.1,0
"949",1972-08-06,90000002,11.1,2.5,0
"950",1972-08-07,90000002,14.3,5.2,0
"951",1972-08-08,90000002,19.3,5.1,0
"952",1972-08-09,90000002,19.9,7.5,0
"953",1972-08-10,90000002,18.6,10.3,0
"954",1972-08-11,90000002,17.8,9,0
"955",1972-08-12,90000002,14.7,11.2,0.1
"956",1972-08-13,90000002,18.3,9.5,0
"957",1972-08-14,90000002,21.2,10.3,0
"958",1972-08-15,90000002,24.7,14.4,20.2
"959",1972-08-16,90000002,19.4,10.3,9.3
"960",1972-08-17,90000002,11.4,8.3,31.6
"961",1972-08-18,90000002,11.8,8.5,24.1
"962",1972-08-19,90000002,13.2,10.5,0
"963",1972-08-20,90000002,10.3,8.3,0
"964",1972-08-21,90000002,9.4,5.4,0
"965",1972-08-22,90000002,12.6,4.5,0
"966",1972-08-23,90000002,15.7,5,0
"967",1972-08-24,90000002,20.2,9.3,0
"968",1972-08-25,90000002,15.3,10.3,0
"969",1972-08-26,90000002,13.2,9.6,2.7
"970",1972-08-27,90000002,12.6,10.2,24.5
"971",1972-08-28,90000002,11.5,6.8,0.7
"972",1972-08-29,90000002,10,5.9,3.6
"973",1972-08-30,90000002,9.7,3.9,0.2
"974",1972-08-31,90000002,7.6,2.1,0
"975",1972-09-01,90000002,10.9,2.9,0
"976",1972-09-02,90000002,11.9,0.4,0
"977",1972-09-03,90000002,16.4,1.5,0
"978",1972-09-04,90000002,22,5.5,0
"979",1972-09-05,90000002,15.2,9.7,0
"980",1972-09-06,90000002,18.3,8.6,1.1
"981",1972-09-07,90000002,17.9,12.1,0.6
"982",1972-09-08,90000002,18.1,12.1,17.7
"983",1972-09-09,90000002,14.3,10,3.4
"984",1972-09-10,90000002,21.2,9.3,0
"985",1972-09-11,90000002,19,10.9,0
"986",1972-09-12,90000002,17.9,8.5,0
"987",1972-09-13,90000002,17,7.1,0
"988",1972-09-14,90000002,22.5,8.5,0
"989",1972-09-15,90000002,19.7,16.3,98.5
"990",1972-09-16,90000002,19.3,12.4,23
"991",1972-09-17,90000002,19.3,9.9,0
"992",1972-09-18,90000002,20.4,8.4,0.1
"993",1972-09-19,90000002,18.1,10,0
"994",1972-09-20,90000002,16,7.2,0
"995",1972-09-21,90000002,17,6,0
"996",1972-09-22,90000002,19.8,3.5,0
"997",1972-09-23,90000002,24.6,10,0
"998",1972-09-24,90000002,27,11.7,0
"999",1972-09-25,90000002,19.6,12.7,7.5
"1000",1972-09-26,90000002,17.2,10.8,0
"1001",1972-09-27,90000002,19.8,7.2,0
"1002",1972-09-28,90000002,22.6,9.3,0
"1003",1972-09-29,90000002,24.9,11.1,0
"1004",1972-09-30,90000002,25.6,13.6,0
"1005",1972-10-01,90000002,14.5,11.4,0
"1006",1972-10-02,90000002,13.8,7.1,1.7
"1007",1972-10-03,90000002,11.8,4.3,0
"1008",1972-10-04,90000002,11.8,4.3,0.6
"1009",1972-10-05,90000002,13,1.8,0
"1010",1972-10-06,90000002,15,3.3,0
"1011",1972-10-07,90000002,11.8,5.8,0
"1012",1972-10-08,90000002,16.7,2.5,0
"1013",1972-10-09,90000002,16.9,6.5,0.9
"1014",1972-10-10,90000002,18.6,7.5,0
"1015",1972-10-11,90000002,18.7,7.3,2.3
"1016",1972-10-12,90000002,15.6,7.6,0
"1017",1972-10-13,90000002,21.7,8.9,0
"1018",1972-10-14,90000002,22.6,12,0
"1019",1972-10-15,90000002,21.8,9,0
"1020",1972-10-16,90000002,25.3,11.3,0
"1021",1972-10-17,90000002,28.9,13.9,0
"1022",1972-10-18,90000002,30,17.5,37.6
"1023",1972-10-19,90000002,23,17.1,0
"1024",1972-10-20,90000002,26,14.2,0
"1025",1972-10-21,90000002,24.7,14.3,0
"1026",1972-10-22,90000002,20.9,14.9,0
"1027",1972-10-23,90000002,26.7,13.1,0.6
"1028",1972-10-24,90000002,23,15.7,0
"1029",1972-10-25,90000002,24.2,14.9,12
"1030",1972-10-26,90000002,23.4,14.6,2.1
"1031",1972-10-27,90000002,16.4,8.9,0.4
"1032",1972-10-28,90000002,14.5,7.1,0
"1033",1972-10-29,90000002,18.8,8.7,0
"1034",1972-10-30,90000002,21.1,9.8,0
"1035",1972-10-31,90000002,18.9,10.1,34
"1036",1972-11-01,90000002,17.7,7.5,1.4
"1037",1972-11-02,90000002,20.2,7.6,0
"1038",1972-11-03,90000002,22,9.6,0
"1039",1972-11-04,90000002,23.2,11.1,0
"1040",1972-11-05,90000002,21.9,7.9,0
"1041",1972-11-06,90000002,25.6,11.9,0.3
"1042",1972-11-07,90000002,23,14.9,0
"1043",1972-11-08,90000002,22.2,11.3,0
"1044",1972-11-09,90000002,24.4,14.6,9.7
"1045",1972-11-10,90000002,22.4,15.7,2.3
"1046",1972-11-11,90000002,24,14.3,0
"1047",1972-11-12,90000002,26.2,14,0
"1048",1972-11-13,90000002,22,12.9,0
"1049",1972-11-14,90000002,19.2,9.8,0
"1050",1972-11-15,90000002,18.6,12,0
"1051",1972-11-16,90000002,21.3,13.1,0
"1052",1972-11-17,90000002,18.2,14.3,17
"1053",1972-11-18,90000002,19.3,12,0
"1054",1972-11-19,90000002,23.8,10,13
"1055",1972-11-20,90000002,22.2,11.2,0
"1056",1972-11-21,90000002,17.7,10.3,0
"1057",1972-11-22,90000002,23.2,7.9,0
"1058",1972-11-23,90000002,28.2,11.9,0
"1059",1972-11-24,90000002,28.4,15.7,12.8
"1060",1972-11-25,90000002,21.5,15.5,0.2
"1061",1972-11-26,90000002,25.5,13.2,0
"1062",1972-11-27,90000002,28.6,14.8,3.8
"1063",1972-11-28,90000002,23.7,15.3,0
"1064",1972-11-29,90000002,23.1,14.1,0
"1065",1972-11-30,90000002,20.8,11.4,0
"1066",1972-12-01,90000002,25.4,9.1,0
"1067",1972-12-02,90000002,24.4,13.2,0
"1068",1972-12-03,90000002,24.2,17.8,0.5
"1069",1972-12-04,90000002,27,16.6,0
"1070",1972-12-05,90000002,22.4,16,0
"1071",1972-12-06,90000002,22.1,13.6,0
"1072",1972-12-07,90000002,25.8,12.1,0
"1073",1972-12-08,90000002,29.3,15.4,0
"1074",1972-12-09,90000002,25.7,17.6,11.8
"1075",1972-12-10,90000002,26.9,15.4,0
"1076",1972-12-11,90000002,22.5,13.1,0
"1077",1972-12-12,90000002,23.8,10.3,0
"1078",1972-12-13,90000002,27.6,12.7,0
"1079",1972-12-14,90000002,29.6,15.4,0
"1080",1972-12-15,90000002,31.2,17.7,4.9
"1081",1972-12-16,90000002,28,19.4,17
"1082",1972-12-17,90000002,27.8,16.8,0
"1083",1972-12-18,90000002,28.4,18.1,0
"1084",1972-12-19,90000002,30.9,17.5,0
"1085",1972-12-20,90000002,31.5,17,0
"1086",1972-12-21,90000002,31.6,18.5,0
"1087",1972-12-22,90000002,32.5,19.5,0.3
"1088",1972-12-23,90000002,26.4,16.2,41
"1089",1972-12-24,90000002,15.6,12.3,22.8
"1090",1972-12-25,90000002,18,12.1,16.4
"1091",1972-12-26,90000002,24.3,15.4,0
"1092",1972-12-27,90000002,29.6,16.9,8.4
"1093",1972-12-28,90000002,21.5,18,5.4
"1094",1972-12-29,90000002,25.8,18.4,0
"1095",1972-12-30,90000002,27.4,16.6,0
"1096",1972-12-31,90000002,30.8,18.4,0
"1097",1973-01-01,90000002,33.2,20.1,0
"1098",1973-01-02,90000002,33.8,21.1,0.4
"1099",1973-01-03,90000002,28.8,17.5,0
"1100",1973-01-04,90000002,31.9,18.6,0
"1101",1973-01-05,90000002,29.8,18.5,0
"1102",1973-01-06,90000002,26.2,13.7,0
"1103",1973-01-07,90000002,26,16.4,0
"1104",1973-01-08,90000002,25.5,13.5,0
"1105",1973-01-09,90000002,31.4,13.5,0
"1106",1973-01-10,90000002,32.9,22.2,0.1
"1107",1973-01-11,90000002,32.6,20.1,35.6
"1108",1973-01-12,90000002,27.7,20.3,10.9
"1109",1973-01-13,90000002,18.8,14.2,1.6
"1110",1973-01-14,90000002,19.8,14.7,3.7
"1111",1973-01-15,90000002,24.6,12,0
"1112",1973-01-16,90000002,27.8,14.9,0
"1113",1973-01-17,90000002,30.2,17.7,0
"1114",1973-01-18,90000002,26.9,19.4,28.5
"1115",1973-01-19,90000002,24.7,17,0
"1116",1973-01-20,90000002,25.3,13.8,0
"1117",1973-01-21,90000002,25.6,18.3,0.8
"1118",1973-01-22,90000002,29.5,19.7,41.1
"1119",1973-01-23,90000002,22.8,16.9,8.8
"1120",1973-01-24,90000002,22.1,10.1,0
"1121",1973-01-25,90000002,20.2,13,0
"1122",1973-01-26,90000002,26.4,11.7,0
"1123",1973-01-27,90000002,29.8,17.6,0
"1124",1973-01-28,90000002,24.9,19,0
"1125",1973-01-29,90000002,28.1,17.1,3.9
"1126",1973-01-30,90000002,30.2,21.4,18.2
"1127",1973-01-31,90000002,24.5,19.2,9.7
"1128",1973-02-01,90000002,30.9,20.2,0.4
"1129",1973-02-02,90000002,32.3,22.7,3.7
"1130",1973-02-03,90000002,27.3,17.8,0.2
"1131",1973-02-04,90000002,21.4,12.9,0
"1132",1973-02-05,90000002,25.2,11.4,0
"1133",1973-02-06,90000002,28,15.3,0
"1134",1973-02-07,90000002,32,19.1,1.4
"1135",1973-02-08,90000002,29.3,19.9,0
"1136",1973-02-09,90000002,24.8,20,7.9
"1137",1973-02-10,90000002,24.8,20.4,28.1
"1138",1973-02-11,90000002,27.4,16.8,0
"1139",1973-02-12,90000002,29,17.7,0
"1140",1973-02-13,90000002,25.2,17.1,0.7
"1141",1973-02-14,90000002,20.9,11.1,0
"1142",1973-02-15,90000002,22.1,10.2,0
"1143",1973-02-16,90000002,27,13.5,0
"1144",1973-02-17,90000002,28.7,15.4,0
"1145",1973-02-18,90000002,28.6,18.6,0
"1146",1973-02-19,90000002,29.2,18.8,0
"1147",1973-02-20,90000002,28.3,18.6,25.2
"1148",1973-02-21,90000002,28.4,17,0
"1149",1973-02-22,90000002,28.8,18.3,2.3
"1150",1973-02-23,90000002,21.8,20.2,150
"1151",1973-02-24,90000002,24.5,15.6,6.4
"1152",1973-02-25,90000002,23.4,11,0
"1153",1973-02-26,90000002,25.3,11.9,0
